name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Rediet Cake Bet,Cafe,Addis Ababa,"3Q25+HH2, Botswana Street, Addis Ababa, Ethiopia",4.0,2.0,,,,,2026-05-10T06:41:19.796661+00:00
Sofniya Pastry ሶፍኒያ ኬክ ቤት,Cafe,Addis Ababa,"2QQ4+93H, Addis Ababa, Ethiopia",4.0,4.0,,,,,2026-05-10T06:41:19.796661+00:00
Kalachobirhanu,Bakery,Addis Ababa,"3P2F+3PC, Addis Ababa, Ethiopia",,,+251 91 181 1794,,,,2026-05-10T06:41:19.796661+00:00
Fikerte Hawi And Bread Bakery Partnership,Manufacturer,Addis Ababa,"2PPJ+MHJ, Addis Ababa, Ethiopia",,,+251 93 508 9733,,,,2026-05-10T06:41:19.796661+00:00
Mpj hotel,Bakery,Addis Ababa,"2PQJ+VMX, Somalia St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
እማማ ሶፍያ ዳቦ ቤት (sofiya bakery),Bakery,Addis Ababa,"2PPJ+PRC, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
Leyla,Bakery,Addis Ababa,"2QP4+W33, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
yalew teshome,Bakery,Addis Ababa,"2PPQ+2GV, Burkina Faso St, Addis Ababa, Ethiopia",,,+251 91 123 0922,,,,2026-05-10T06:41:19.796661+00:00
Habetamu Eshete And Frinds Bakery Partnriship,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 155 1945,,,,2026-05-10T06:41:19.796661+00:00
Elfeta suk,Bakery,Addis Ababa,"2PVQ+4VW, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
ACI Culinary Institute,Culinary school,Addis Ababa,"2PMW+2PQ, Addis Ababa, Ethiopia",5.0,5.0,+251 91 268 5235,,,,2026-05-10T06:41:25.594833+00:00
Fakiha Bakery Seid,Textile mill,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 448 7811,,,,2026-05-10T06:41:25.594833+00:00
Kaldis coffee Addisu Gebeya,"Coffee shop, Cafe",Addis Ababa 1000,"Tunisia Street, Addis Ababa 1000, Ethiopia",3.4,9.0,+251 99 208 1654,,,,2026-05-10T06:41:25.594833+00:00
Tizta dabobet,Bakery,Addis Ababa,"2PWX+J48, A3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:25.594833+00:00
Omar bakery,Food producer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 595 6675,,,,2026-05-10T06:41:25.595382+00:00
Fetia,Bakery,Addis Ababa,"2PPV+23W, Fitawrari Gebeyebu St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:25.595382+00:00
Shumi And Emnet Bread Bakery Paretnrship,Manufacturer,Tulu Lench'a,"3PWX+FJW, Tulu Lench'a, Ethiopia",,,+251 91 398 2805,,,,2026-05-10T06:41:25.595382+00:00
Mijuu Coffee,Coffee shop,Addis Ababa,"2QM3+789, Addis Ababa, Ethiopia",3.5,15.0,,,,,2026-05-10T06:41:25.595382+00:00
Kaldi's Coffee Entoto,Cafe,Goro,"3PPQ+48M, Unnamed Road, Goro, Ethiopia",4.3,17.0,,,,,2026-05-10T06:41:25.595382+00:00
"Amirot bread cakes, biscuits and bread manufacturing cooperative","Engineering consultant, Manufacturer",Addis Ababa,"3QJ9+RF3, Addis Ababa, Ethiopia",,,+251 91 032 4912,,,,2026-05-10T06:41:25.595382+00:00
Tigist Habitamu And Friends Bakery Partenership,Manufacturer,Addis Ababa,"2PV7+HV2, Addis Ababa, Ethiopia",,,+251 91 204 4720,,,,2026-05-10T06:41:25.595382+00:00
Bilos entoto park Addis ababa,Ice cream shop,Addis Ababa,"3Q7F+M9V, Addis Ababa, Ethiopia",5.0,6.0,,,,,2026-05-10T06:41:25.595382+00:00
Enat Abyssinia Bakery,Bakery,Addis Ababa,"3Q37+928, Algeria St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:25.595382+00:00
Yitna jijo,Bakery,3QW4+6H5,"3QW4+6H5, Ethiopia",,,,,,,2026-05-10T06:41:25.595382+00:00
Sihimeles Mesfin and their friends Cooperative distribution of sweet bread and bakery,"Engineering consultant, Manufacturer",Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 163 6718,,,,2026-05-10T06:41:25.595382+00:00
Unique Cakes & Bakery Shop ዩኒክ ኬክ አና ዳቦ መሸጫ,Cake shop,Butajira,"Infrontof dangesat floor, Butajira, Ethiopia",5.0,1.0,+251 91 172 0701,,,,2026-05-10T06:41:30.536157+00:00
ጀማል ጣፍጭ ኬክ Jemal sweet Cake,Bakery,Dese,"https://maps.google.com/maps?q=11.1414463,39.6325021 A2, Dese, Ethiopia",5.0,3.0,,,,,2026-05-10T06:41:30.536157+00:00
nesib tv,Bakery,Addis Ababa,"2QQ3+W5C, Benin St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:30.536157+00:00
New bakery,Bakery,Addis Ababa,"3P3C+488, A4, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:30.536157+00:00
Bilos Pastry Unity Park Zoo,Pastry shop,Addis Ababa,"Arada 15/16, Addis Ababa, Ethiopia",4.2,5.0,,,,,2026-05-10T06:41:38.202140+00:00
Occasion Pastry,Bakery,Addis Ababa,"2QF5+3V, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:41:38.202140+00:00
Sambusa-Ga 4 kilo Eri Bekentu,Bakery,Addis Ababa,"2QH5+FV, Addis Ababa, Ethiopia",3.3,3.0,,,,,2026-05-10T06:41:38.202140+00:00
Sweet Cloud Pastry/ ስዊት ክላውድ ኬክ,"Cake shop, Service establishment",,,5.0,1.0,+251 99 306 0927,,,,2026-05-10T06:41:38.202140+00:00
Arada Mart,Supermarket,Addis Ababa 2121,"Adwa St, Addis Ababa 2121, Ethiopia",4.8,17.0,+251 93 024 2930,http://www.aradamart.net/,http://t.me/Arada_Mart | https://www.aradamart.net | https://www.aradamart.net/Canned-Bottled?Category=Snacks%2520%2526%2520Candy | https://www.aradamart.net/about | https://www.aradamart.net/app-landing-page | https://www.aradamart.net/baby | https://www.aradamart.net/baltena-coffee-spices | https://www.aradamart.net/blog | https://www.aradamart.net/canned-bottled | https://www.aradamart.net/canned-bottled?Category=Pasta%252C%2520Macaroni%2520%2526%2520Rice | https://www.aradamart.net/canned-bottled?Category=Snacks%2520%2526%2520Candy | https://www.aradamart.net/contact | https://www.aradamart.net/drinks | https://www.aradamart.net/fresh-produce | https://www.aradamart.net/gift-card | https://www.aradamart.net/help-center | https://www.aradamart.net/household-essentials | https://www.aradamart.net/loyalty | https://www.aradamart.net/plans-pricing | https://www.aradamart.net/product-page/abeba-gomen | https://www.aradamart.net/product-page/abesha-gomen | https://www.aradamart.net/product-page/ac-ms-rose | https://www.aradamart.net/product-page/ac-ms-rose-packeg | https://www.aradamart.net/product-page/amula-gold-400g | https://www.aradamart.net/product-page/avocado | https://www.aradamart.net/product-page/ayb-packege | https://www.aradamart.net/product-page/azmerino | https://www.aradamart.net/product-page/azzy-dishweshing-5litr | https://www.aradamart.net/product-page/baro-shinkurt | https://www.aradamart.net/product-page/beef-tomatos | https://www.aradamart.net/product-page/beka-cinni-krunches-biscuit-fasting | https://www.aradamart.net/product-page/broccoli | https://www.aradamart.net/product-page/broccoli-ብሮኮሊ-500gm | https://www.aradamart.net/product-page/castel-rift-valley-750ml | https://www.aradamart.net/product-page/colgate-twister-medium | https://www.aradamart.net/product-page/collard-green-500gm-አበሻ-ጎመን | https://www.aradamart.net/product-page/cosmic-adult-diaper-larg-10pc | https://www.aradamart.net/product-page/cosmic-adult-diaper-medium-10pc | https://www.aradamart.net/product-page/cuvee-prestige-750ml | https://www.aradamart.net/product-page/dana-basmati-rice-2kg | https://www.aradamart.net/product-page/dana-basmeti-rice-1kg | https://www.aradamart.net/product-page/deberjan | https://www.aradamart.net/product-page/fosolia | https://www.aradamart.net/product-page/garlic-500gm-ነጭ-ሽንኩርት | https://www.aradamart.net/product-page/garlic-nech-shinkurt | https://www.aradamart.net/product-page/ginger-500gm-ዝንጅብል | https://www.aradamart.net/product-page/girum-mint-tea | https://www.aradamart.net/product-page/granoro-stelline-macaroni-500g | https://www.aradamart.net/product-page/green-chili-500gm-ቃሪያ-1 | https://www.aradamart.net/product-page/heer-basmati-rice-5kg | https://www.aradamart.net/product-page/hobby-coconut-body-lotion-400ml | https://www.aradamart.net/product-page/hobby-fresh-care-pureorchid-shower-gel-500ml | https://www.aradamart.net/product-page/hobby-shea-butter-body-lotion-400ml | https://www.aradamart.net/product-page/inci-sunflower-oile-5-litre | https://www.aradamart.net/product-page/key-ser | https://www.aradamart.net/product-page/kiar-cucumber | https://www.aradamart.net/product-page/kosta | https://www.aradamart.net/product-page/lettuce-selata | https://www.aradamart.net/product-page/my-kishin-mekelesha-10g | https://www.aradamart.net/product-page/my-kishin-mekelesha-2g | https://www.aradamart.net/product-page/onion-packege | https://www.aradamart.net/product-page/orange | https://www.aradamart.net/product-page/ottiman-pasta-500gm | https://www.aradamart.net/product-page/papaya | https://www.aradamart.net/product-page/potatos | https://www.aradamart.net/product-page/red-cabbage | https://www.aradamart.net/product-page/red-onion-elfora | https://www.aradamart.net/product-page/royal-coffee-candy-500g | https://www.aradamart.net/product-page/royal-eclairs-candy-500g | https://www.aradamart.net/product-page/royal-fruits-candy-500g | https://www.aradamart.net/product-page/royal-menth-o-candy-500g | https://www.aradamart.net/product-page/royal-toffee-chocolat-candy-500g | https://www.aradamart.net/product-page/suppow-liquid-laundry-detergent-5litr | https://www.aradamart.net/product-page/sweet-melon | https://www.aradamart.net/product-page/sweet-potatos | https://www.aradamart.net/product-page/tikel-gomen | https://www.aradamart.net/product-page/virginia-garden-italian-chocolate-serup-624g | https://www.aradamart.net/product-page/virginia-garden-italian-strawberry-syrup-624g | https://www.aradamart.net/product-page/watermelon | https://www.aradamart.net/product-page/yene-fortified-corn-flour-1kg | https://www.aradamart.net/product-page/yene-fortified-corn-flour-3kg | https://www.aradamart.net/product-page/zingebel | https://www.aradamart.net/product-page/zucchini-1kg-ዚኩኒ | https://www.aradamart.net/product-page/zukuni | https://www.aradamart.net/sale-packages | https://www.aradamart.net/selfcare | https://www.aradamart.net/services-4 | https://www.aradamart.net/shipping-and-returns | https://www.aradamart.net/shop | https://www.aradamart.net/shop-all | https://www.aradamart.net/terms-and-conditions | https://www.aradamart.net?page=2 | https://www.facebook.com/aradamart.net | https://www.linkedin.com/company/aradamart | https://www.tiktok.com/@arada_mart?_t=8aWgWXj7IU2&_r=1 | https://www.twitter.com/aradamart,,2026-05-10T06:41:38.202140+00:00
Lidiya Cafe & Fast Food,"Bakery, Restaurant",Addis Ababa,"2QJF+XR2, Queen Elizabeth II St, Addis Ababa, Ethiopia",4.2,21.0,+251 91 190 1648,,,,2026-05-10T06:41:43.249504+00:00
Arada Delight,Cafe,Addis Ababa 1000,"111 Churchill Avenue, Addis Ababa 1000, Ethiopia",3.8,13.0,,,,,2026-05-10T06:41:43.249504+00:00
Kasina Sweets,Cake shop,Addis Ababa,"6Kilo, Addis Ababa, Ethiopia",4.8,4.0,+251 93 842 2605,,,,2026-05-10T06:41:43.250172+00:00
Arada coffee and Bakery,Coffee shop,Addis Ababa,"XQWR+CMX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:41:43.250172+00:00
ETT by DarCo,Coffee shop,Addis Ababa,"2QJ5+3Q5, Addis Ababa, Ethiopia",4.7,93.0,+251 92 575 7777,https://ettbydarco.com/,https://ettbydarco.com/ | https://ettbydarco.com/about-us/ | https://ettbydarco.com/cart/ | https://ettbydarco.com/contacts/ | https://ettbydarco.com/home-cafeteria/ | https://ettbydarco.com/home-coffee-shop/ | https://ettbydarco.com/home-narutal-2/ | https://ettbydarco.com/my-account/ | https://ettbydarco.com/the-royal-rooms/ | https://pinetsystems.com | https://t.me/+Ks5dNc_NRTYzMGY0 | https://www.instagram.com/etcofftastetest?utm_source=qr&igsh=a2Q0MHl3eTlrNm9v | https://www.tiktok.com/@etcoff?_r=1&_d=eg8ia7gmm6mm1g&sec_uid=MS4wLjABAAAA3GaKEBrdfUKHNF-nIt0dW1nqyE6stal8WE2jSDhko00EN6opn7VXfxXH5oHJY4TU&share_author_id=7467104091349943313&sharer_language=en&source=h5_m&u_code=db598amk2kbbf1&timestamp=1738583052&user_id=6798685731533423622&sec_user_id=MS4wLjABAAAA0I3A9C3csoXHJ-TjPcwuDRHkpOKSVuBwz_SvITOCSAhHNSpDUUL7xt-vpGAYQNuV&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_iid=7466196481516652293&share_link_id=3cfe4288-69c9-4b4b-b3c3-122a89a66821&share_app_id=1233&ugbiz_name=ACCOUNT&ug_btm=b6880%2Cb5836&social_share_type=5&enable_checksum=1,,2026-05-10T06:41:48.688819+00:00
Africa Bakery and Cafe,Bakery,Addis Ababa,"2QC8+FCM, Addis Ababa, Ethiopia",,,+251 91 123 2537,,,,2026-05-10T06:41:48.688819+00:00
ADORSI COFFEE,Coffee shop,Addis Ababa,"4kilo behind, Ministry of Education, Addis Ababa, Ethiopia",4.4,123.0,+251 94 542 8888,,,,2026-05-10T06:41:48.688819+00:00
Hamàduali,Bakery,Addis Ababa,"2PFW+XQJ, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:48.688819+00:00
ሜላየን ዳቦ ቤት | Melayen Bakery,Bakery,Addis Ababa,"2PFX+8J3, 12, Addis Ababa, Ethiopia",3.0,5.0,,,,,2026-05-10T06:41:48.688819+00:00
Ristorante Le Palline Di Gesù,Bakery,Addis Ababa,"2QH7+V56, General Wingate St, Addis Ababa, Ethiopia",4.0,4.0,,,,,2026-05-10T06:41:48.688819+00:00
Munch Bakery Cafe And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 168 5307,,,,2026-05-10T06:41:48.688819+00:00
ወሎ ሰፈር,Bakery,Addis Ababa,"2PMQ+94H, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:48.688819+00:00
ኦስሎ ካፌ,Cafe,Addis Ababa,"2QJ3+MW3, Dej. Jote St, Addis Ababa, Ethiopia",4.5,44.0,,,,,2026-05-10T06:41:55.030189+00:00
Bita Coffee & Burger,Coffee shop,Addis Ababa,"Adwa St, Addis Ababa, Ethiopia",4.5,8.0,+251 91 113 5238,http://www.safubitaco.com/,https://safubitaco.com/ | https://safubitaco.com/about-us/ | https://safubitaco.com/cart-2/ | https://safubitaco.com/contact-us/ | https://safubitaco.com/my-account-2/ | https://safubitaco.com/product/boncellensis-secullant/ | https://safubitaco.com/product/grinded-coffee-1-2-kg/ | https://safubitaco.com/product/grinded-coffee-1-4-kg/ | https://safubitaco.com/product/grinded-coffee-1-kg/ | https://safubitaco.com/product/roasted-coffee-1-2-kg/ | https://safubitaco.com/product/roasted-coffee-1-4-kg/ | https://safubitaco.com/product/roasted-coffee-1-kg/ | https://safubitaco.com/product/roasted-coffee/ | https://safubitaco.com/store/ | https://www.google.com/search?q=safu+trading&sxsrf=ALeKk00AJDjiiEaGAMyOgnZfsDwhXH7fkA%3A1625470603838&ei=i7biYOTYMsaK8gLHyamoCA&oq=safu&gs_lcp=Cgdnd3Mtd2l6EAMYADIECCMQJzIECCMQJzICCAAyCgguELEDEIMBEAoyAggAMgIIADIHCAAQsQMQCjIKCAAQsQMQgwEQCjIKCAAQsQMQgwEQCjIECAAQCjoECAAQQzoICC4QsQMQgwE6CAgAELEDEIMBOgIILjoFCAAQsQM6BwgAELEDEEM6CgguEMcBEKMCEENKBAhBGABQkxdYoRtghSloAHACeACAAd4EiAHcE5IBBzMtMS4xLjOYAQCgAQGqAQdnd3Mtd2l6wAEB&sclient=gws-wiz#,,2026-05-10T06:41:55.030189+00:00
Abdiraxmaan Home,Bakery,Addis Ababa,"2QG9+RH6, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:55.030189+00:00
ኤማንዳ ዳቦና ኬክ| Amanda's Bakery&Pastry,Bakery,Addis Ababa,"2V98+RH9, Addis Ababa, Ethiopia",5.0,3.0,+251 98 981 6061,,,,2026-05-10T06:41:55.030189+00:00
የአንዋር ቤት,Bakery,Addis Ababa,"2PHR+8P7, Addis Ababa, Ethiopia",,,+251 91 300 5784,,,,2026-05-10T06:41:55.030189+00:00
Eden Tinsae And Friends Bakery And Pastry Ps,Manufacturer,AA/YK/05,"AA/YK/05, Ethiopia",,,+251 94 788 1095,,,,2026-05-10T06:41:55.030189+00:00
Aroma Cafe Mocha And Bakery Plc,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 96 794 0891,,,,2026-05-10T06:41:55.031277+00:00
Mekonen Baklaba | piazza | መኮንን ባቅላባ | ፒያሳ,Dessert restaurant,Addis Ababa,"2QM3+997, Eden St, Addis Ababa, Ethiopia",4.1,62.0,+251 91 120 7143,,,,2026-05-10T06:41:55.031277+00:00
Fikir Cake ፍቅር ኬክ,Bakery,Addis Ababa,"2QM5+W79, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:55.031277+00:00
Nice Bakery and Pastry,Bakery,Addis Ababa,"2QC3+CH8, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:55.031277+00:00
Solina Coffee | Tewodros Square,Coffee shop,Addis Ababa,"2QG2+JW6, Colson St, Addis Ababa, Ethiopia",4.8,416.0,,,,,2026-05-10T06:41:55.031277+00:00
Mekaka Coffee,Coffee shop,Addis Ababa 1000,"2QJF+Q9C, Dejazamach Wolde Gebriel St, Addis Ababa 1000, Ethiopia",4.7,16.0,+251 93 274 4444,,,,2026-05-10T06:42:00.444791+00:00
AKKOO COFFEE,Coffee shop,Addis Ababa,"next to the traffic light, Post Office, Churchill Road, in front of General, Addis Ababa, Ethiopia",4.0,197.0,+251 90 582 8282,http://akkoocoffee.com/,http://akkoocoffee.com/ | http://akkoocoffee.com/about | http://akkoocoffee.com/cart | http://akkoocoffee.com/community | http://akkoocoffee.com/menu | http://akkoocoffee.com/our-locations | http://akkoocoffee.com/services | http://akkoocoffee.com/story | https://thisismoxi.com | https://www.facebook.com/akkoocoffee/ | https://www.tripadvisor.com/UserReviewEdit-g293791-d20415210-Akkoo_Coffee-Addis_Ababa.html,,2026-05-10T06:42:00.444791+00:00
CAFE FRAISIE Café and RESTAURANT,Cafe,Addis Ababa,"Eshetu Mamo Commercial Building, Churchill Ave, Addis Ababa, Ethiopia",4.2,42.0,+251 91 198 8017,,,,2026-05-10T06:42:00.444791+00:00
Gera coffee,Coffee shop,Addis Ababa,"2QJ6+GQ6, Unnamed Road, Addis Ababa, Ethiopia",3.3,6.0,+251 91 125 1937,,,,2026-05-10T06:42:00.445334+00:00
Ay weremo,Bakery,Addis Ababa,"2QJ7+426, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:00.445334+00:00
Maleda Cafe and Restaurant,Cafe,Addis Ababa,"2QP7+63Q, King George VI St, Addis Ababa, Ethiopia",4.2,48.0,,,,,2026-05-10T06:42:06.831055+00:00
Shecha coffee ሼቻ ቡና,Coffee shop,Addis Ababa,"2QQ4+6VG, Adwa St, Addis Ababa, Ethiopia",4.6,9.0,+251 11 156 0214,,,,2026-05-10T06:42:06.831055+00:00
Shegar Pastry,Restaurant,Addis Ababa,"2QQ4+6WF, Addis Ababa, Ethiopia",3.3,3.0,,,,,2026-05-10T06:42:06.831055+00:00
Nesiha seide,Bakery,Addis Ababa 1000,"2PHW+38W, Gaston Guze, Addis Ababa 1000, Ethiopia",,,,,,,2026-05-10T06:42:06.831055+00:00
Ultra Top trading,Bakery equipment,Addis Ababa 1000,"Gobena Aba Tigu St, Addis Ababa 1000, Ethiopia",,,+251 91 152 0234,,,,2026-05-10T06:42:06.831055+00:00
Sweet Cloud Pastry,"Cake shop, Service establishment",,,,,+251 90 460 0940,,,,2026-05-10T06:42:06.831055+00:00
"Himma Coffee, Arat Kilo Branch",Coffee shop,Addis Ababa,"2QM7+87C, King George VI St, Addis Ababa, Ethiopia",4.3,3.0,,,,,2026-05-10T06:42:06.831055+00:00
"Tomoca Coffee,Churchil st, Addis ababa,Ethiopia",Coffee shop,Addis Ababa,"2QH2+JPH, Addis Ababa, Ethiopia",4.3,11.0,,https://www.tomocacoffee.com/,,,2026-05-10T06:42:06.831055+00:00
بيت هارون,Bakery,Addis Ababa,"2QJ3+HJM, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:06.831055+00:00
mynamisnatinal mesfin,Bakery,Addis Ababa,"2QJ2+MMC, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:06.831055+00:00
Sheki dabo bet,Bakery,Addis Ababa,"3Q45+4P6, Abera Gizwa St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:42:06.831055+00:00
ቤተሰብ ዳቦና ኬክ (BETESEB BAKERY & PASTRY),"Bakery, Service establishment",,,,,+251 91 300 8863,,,,2026-05-10T06:42:06.831055+00:00
Culinary Institute of Ethiopia (CIE),"Cooking school, College, Hospitality and tourism school",Addis Ababa,"Sylvia Pankhurst St, Addis Ababa, Ethiopia",4.3,6.0,+251 94 232 7272,https://culinaryinstituteofethiopia.com/,https://culinaryinstituteofethiopia.com | https://culinaryinstituteofethiopia.com/ | https://culinaryinstituteofethiopia.com/about/ | https://culinaryinstituteofethiopia.com/admission/ | https://culinaryinstituteofethiopia.com/contact/ | https://culinaryinstituteofethiopia.com/iframe-srchttpsdocs-googlecomformsde1faipqlsdit-6emtpq1wjcsejxmtfgh-tdt7wg-ygvrawct9gqyys7wviewformembeddedtrue-width640-height2317-frameborder0-marginheight0-marginwidth0loadingiframe/ | https://plus.google.com/share?url=culinaryinstituteofethiopia.com/ | https://t.me/share/url?url=culinaryinstituteofethiopia.com/ | https://twitter.com/intent/tweet?url=culinaryinstituteofethiopia.com/ | https://web.skype.com/share? | https://www.facebook.com/sharer/sharer.php?u=culinaryinstituteofethiopia.com/ | https://www.instagram.com/ | https://x.com/intent/post?url=culinaryinstituteofethiopia.com/,,2026-05-10T06:42:12.074757+00:00
Hermon Cafe,Cafe,Addis Ababa,"2QM3+4PW, Haile Selassie St, Addis Ababa, Ethiopia",4.2,5.0,,,,,2026-05-10T06:42:12.074757+00:00
"Z-Abazyo Cafe & Restaurant, ዝ-አባዝዮ ካፌና ሬስቶራንት",Restaurant,Addis Ababa,"Addis Mercato, Addis Ababa, Ethiopia",4.4,10.0,,,,,2026-05-10T06:42:12.074757+00:00
Mamokacha Piassa - Novis | ማሞ ካቻ ፒያሳ - ኖቪስ,Coffee shop,Addis Ababa,"Haile Selassie St, Addis Ababa, Ethiopia",4.4,32.0,+251 11 155 7050,https://mamokachaplc.com/,"https://goo.gl/maps/VtbjmcDkqhCBwngX8 | https://goo.gl/maps/Y1LPdKC6k7y6U9bS8 | https://goo.gl/maps/mfgQJdYLT5nF96xj8 | https://goo.gl/maps/vR415qqiLicJ9kY2A | https://mamokachaplc.com/ | https://mamokachaplc.com/Hotel-resorts | https://mamokachaplc.com/about-mamokacha/ | https://mamokachaplc.com/about/ | https://mamokachaplc.com/agro-processing | https://mamokachaplc.com/agro-processing/ | https://mamokachaplc.com/coffee | https://mamokachaplc.com/contact/ | https://mamokachaplc.com/hotel | https://mamokachaplc.com/hotel-resorts/ | https://mamokachaplc.com/hotel/ | https://mamokachaplc.com/mamokacha-menu/ | https://mamokachaplc.com/restaurant | https://mamokachaplc.com/retail | https://mamokachaplc.com/retail/ | https://www.google.com/maps/place/Refenti+(Bole+Bulbula)/@8.9485018,38.7847881,15z/data=!4m6!3m5!1s0x164b8381b5827fdb:0xf5710bcf42a8f118!8m2!3d8.9485018!4d38.7847881!16s%2Fg%2F11rrjr4s40?entry=ttu | https://www.tripadvisor.com/Restaurant_Review-g293791-d10326579-Reviews-Mamokacha_Cafe-Addis_Ababa.html",,2026-05-10T06:42:12.074757+00:00
ANNI BAKERY,Bakery,Addis Ababa,"3P36+2G2, Kolfe Keraniyo 13/14, Addis Ababa, Ethiopia",4.5,12.0,+251 97 353 9100,,,,2026-05-10T06:42:15.686390+00:00
Family Bakery & Pastery Branch 2 | Bethel | ፋሚሊ ዳቦ ቤት | ቤተል,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.4,16.0,+251 91 164 1614,,,,2026-05-10T06:42:15.686390+00:00
Hanit Bakery and Cake ሃኒት ዳቦና ኬክ,Bakery,Addis Ababa,"2M2H+P2C, Unnamed Road, Addis Ababa, Ethiopia",5.0,8.0,+251 96 128 7507,,,,2026-05-10T06:42:15.687438+00:00
Family Bakery And Pastery Branch 1 | Bethel Square | ፋሚሊ ዳቦ ቤት | ቤተል አደባባይ,Bakery,Addis Ababa,"Around bethel square, Addis Ababa, Ethiopia",5.0,4.0,+251 96 633 4337,,,,2026-05-10T06:42:15.687438+00:00
United bakery,Bakery,Addis Ababa 1000,"Bethel, Addis Ababa 1000, Ethiopia",4.0,2.0,+251 96 818 6038,,,,2026-05-10T06:42:15.687949+00:00
Waliya Bakery,Bakery,Addis Ababa,"2M2G+7Q3, Addis Ababa, Ethiopia",3.5,2.0,+251 91 350 0418,,,,2026-05-10T06:42:20.478000+00:00
"ዜን ዳቦ ጣፋጭና ካፌ | Zen Bakery, Pastry & Cafe",Bakery,Addis Ababa,"XP67+69M, Addis Ababa, Ethiopia",4.0,8.0,+251 90 130 0030,,,,2026-05-10T06:42:20.479105+00:00
Zions Pastry - Lebu,Bakery,Addis Ababa,"WPXJ+FGC, Addis Ababa, Ethiopia",3.9,48.0,+251 92 249 3873,,,,2026-05-10T06:42:20.479105+00:00
Hanit Bakery | Mekanisa | ሀኒት ዳቦ ቤት | መካኒሳ,Bakery,Addis Ababa,"XPMM+4F8, Lesotho St, Addis Ababa, Ethiopia",4.2,10.0,+251 96 128 7507,,,,2026-05-10T06:42:20.479105+00:00
Hanit Bakery ሀኒት ዳቦና ኬክ,Bakery,Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",4.3,15.0,+251 91 142 8913,,,,2026-05-10T06:42:20.479105+00:00
Simply konjo cake,Bakery,Addis Ababa,"XQWR+CG7, Addis Ababa, Ethiopia",4.4,20.0,+251 91 128 4717,,,,2026-05-10T06:42:20.479105+00:00
Hani sweet cake,Bakery,Addis Ababa,"XP24+JM4, Addis Ababa, Ethiopia",4.7,3.0,,https://t.me/hanisweetcake,https://t.me/hani1cake | https://t.me/s/hanisweetcake | https://telegram.org/ | https://telegram.org/dl?tme=c0b1d03123ef811883_580152782248036493,,2026-05-10T06:42:20.479105+00:00
Konditorei Mekanisa Branch | ኮንዲተሪ ኬክ መካኒሳ,Cake shop,Addis Ababa,"Guinea Bissau St, Addis Ababa, Ethiopia",3.9,41.0,+251 91 140 7320,https://instagram.com/konditorecafe?igshid=YmM0MjE2YWMzOA==,,,2026-05-10T06:42:20.479105+00:00
"HAWAZ BEKERY Addis Ababa, Ethiopis",Bakery,Addis Ababa,"XP3V+8VG, Addis Ababa, Ethiopia",4.1,19.0,,,,,2026-05-10T06:42:25.414446+00:00
Essay Bakery,Bakery,Addis Ababa,"Guinea Bissau St, Addis Ababa, Ethiopia",4.5,4.0,+251 93 062 3432,,,,2026-05-10T06:42:25.414446+00:00
Gefam baker,Bakery,Addis Ababa 0002,"lafto/mikael, Lafto Condominium, Addis Ababa 0002, Ethiopia",5.0,2.0,+251 91 313 3802,,,,2026-05-10T06:42:25.414446+00:00
